Collection Unique ID,Suborder,Family,Species name,Area FW (mm2),Area HW (mm2),Length (inner) FW (mm),Length (inner) HW (mm),Length (outer) FW (mm),Length (outer) HW (mm),Width (inner) FW (mm),Width (inner) HW (mm),Width (outer) FW (mm),Width (outer) HW (mm),Widest ratio FW,Widest ratio HW,Slope of thickness FW,Slope of thickness HW,North_America
MLM-001006,Anisoptera,Libellulidae,Libellula vibrans,349.169,436.226,44.683,43.54,44.916,43.561,9.335,12.213,9.589,12.764,0.582940622,0.333333333,0.026565137,-0.11097083,TRUE
MLM-001001,Anisoptera,Libellulidae,Libellula vibrans,385.841,470.633,47.223,45.657,47.773,46.101,9.61,12.277,10.054,13.335,0.560035445,0.317263545,0.019368889,-0.120140067,TRUE
MLM-000995,Anisoptera,Libellulidae,Libellula vibrans,384.517,467.749,47.286,45.847,47.752,45.889,9.546,12.234,10.033,13.589,0.708333333,0.315498155,0.02156438,-0.117878796,TRUE
MLM-001000,Anisoptera,Libellulidae,Libellula vibrans,393.17,473.992,47.625,45.953,49.001,46.059,9.61,12.446,10.583,12.912,0.561987041,0.310661765,0.033796818,-0.124163337,TRUE
MLM-000996,Anisoptera,Libellulidae,Libellula vibrans,321.981,407.855,44.133,43.032,44.768,43.265,8.827,11.282,8.869,12.234,0.688888889,0.31702544,0.037549986,-0.110423302,TRUE
MLM-000997,Anisoptera,Libellulidae,Libellula vibrans,375.36,444.797,47.837,44.937,48.472,45.635,9.229,11.896,9.631,13.123,0.591703057,0.277365492,0.028784641,-0.106647538,TRUE
WRK-WS-02015,Anisoptera,Libellulidae,Libellula vibrans,402.466,516.22,48.789,48.895,49.848,50.811,9.652,12.88,10.234,14.478,0.568152866,0.350760258,0.025967991,-0.039922903,TRUE
37287,Anisoptera,Libellulidae,Macrodiplax balteata,216.815,280.163,34.904,31.581,35.01,32.914,8.001,12.213,8.424,13.526,0.394195889,0.184565916,0.014819009,-0.184690719,TRUE
41301,Anisoptera,Libellulidae,Macrodiplax balteata,199.139,248.255,32.343,29.549,32.491,30.395,7.662,11.261,8.17,12.383,0.437133551,0.134401114,0.008021206,-0.200669932,TRUE
39903,Anisoptera,Libellulidae,Macrodiplax balteata,211.109,256.931,34.163,30.607,34.375,31.644,7.726,11.07,8.361,12.34,0.452586207,0.161204013,0.024751296,-0.174926444,TRUE
37977,Anisoptera,Libellulidae,Macrodiplax balteata,199.536,251.735,32.512,30.014,32.808,31.221,7.662,11.43,8.255,12.446,0.447741936,0.179661017,0.010653215,-0.163810875,TRUE
38259,Anisoptera,Libellulidae,Macrodiplax balteata,244.238,302.014,37.169,33.465,37.317,34.565,8.319,12.044,8.911,13.631,0.467952354,0.159216167,0.012573427,-0.18120463,TRUE
41987,Anisoptera,Libellulidae,Macrodiplax balteata,236.749,277.681,36.407,32.449,36.618,33.613,8.192,11.79,8.932,12.383,0.447976879,0.162468514,0.036977572,-0.1430942,TRUE
37308,Anisoptera,Libellulidae,Macrodiplax balteata,230.73,279.13,35.116,32.11,35.2,34.163,8.297,11.705,8.827,12.869,0.422730006,0.200743494,0.009429778,-0.111785192,TRUE
41780,Anisoptera,Libellulidae,Macrodiplax balteata,222.254,283.151,35.2,32.978,35.497,34.078,8.107,11.79,8.678,13.123,0.493738819,0.2,-0.002716231,-0.126053906,TRUE
MLM-000998,Anisoptera,Libellulidae,Macrodiplax balteata,224.084,271.657,34.946,31.941,35.285,32.703,7.938,11.43,8.657,12.234,0.460707858,0.154692557,0.001574271,-0.199327194,TRUE
WRK-WS-00622,Anisoptera,Libellulidae,Macrothemis extensa,156.097,204.965,28.194,28.194,28.554,28.321,7.006,8.805,7.218,9.25,0.52260934,0.307174888,0.058609381,-0.12637114,FALSE
MLM-012394,Anisoptera,Libellulidae,Macrothemis hemichlora,134.678,174.745,26.056,25.823,26.501,25.887,6.456,8.276,6.646,8.615,0.508785943,0.237121832,0.054936621,-0.135099301,FALSE
38255,Anisoptera,Libellulidae,Macrothemis imitans,177.097,227.461,31.052,28.871,31.517,29.803,7.493,9.504,7.938,10.435,0.497649429,0.302556818,0.089606774,-0.075177418,TRUE
MLM-012393,Anisoptera,Libellulidae,Macrothemis imitans,138.564,180.044,28.236,26.543,28.385,27.284,6.371,8.255,6.731,8.848,0.632363908,0.380915438,0.075295464,-0.062807059,TRUE
19541,Anisoptera,Libellulidae,Macrothemis imitans,139.996,183.624,27.728,27.22,28.512,27.771,6.414,8.022,6.604,8.657,0.504825538,0.195121951,0.065305251,-0.100432203,TRUE
20862,Anisoptera,Libellulidae,Macrothemis imitans,129.778,168.505,26.861,25.442,27.284,26.331,6.287,7.959,6.795,9.038,0.536850272,0.22266881,0.071973068,-0.090225628,TRUE
20404,Anisoptera,Libellulidae,Macrothemis imitans,154.783,200.245,28.575,27.284,29.104,28.067,6.858,8.742,7.218,9.61,0.613818182,0.408748115,0.07014572,-0.073716149,TRUE
MLM-012395,Anisoptera,Libellulidae,Macrothemis imitans,110.446,143.753,24.553,24.172,24.744,24.405,5.757,7.006,5.99,7.641,0.501283148,0.186470078,0.047859903,-0.100414563,TRUE
43212,Anisoptera,Libellulidae,Macrothemis inacuta,242.329,317.554,36.28,33.951,36.999,34.967,8.615,11.303,8.996,12.467,0.513729977,0.199757869,0.080507883,-0.09895092,TRUE
43228,Anisoptera,Libellulidae,Macrothemis inacuta,223.104,294.588,34.967,34.227,35.856,34.946,8.022,10.541,8.424,11.917,0.493506494,0.202301635,0.057950376,-0.098746213,TRUE
43260,Anisoptera,Libellulidae,Macrothemis inacuta,253.413,331.194,36.555,35.497,37.084,36.618,8.678,11.472,9.081,12.552,0.470319635,0.204046243,0.048884799,-0.107499677,TRUE
40143,Anisoptera,Libellulidae,Macrothemis inacuta,255.044,334.996,37.19,35.835,37.677,36.851,8.763,11.557,9.081,12.531,0.495505618,0.229753016,0.049948214,-0.096240674,TRUE
43292,Anisoptera,Libellulidae,Macrothemis inacuta,205.207,277.077,33.486,32.131,34.184,33.867,7.811,10.414,8.107,11.515,0.526934985,0.24625,0.056562225,-0.074664078,TRUE
43244,Anisoptera,Libellulidae,Macrothemis inacuta,229.473,299.344,36.491,34.078,37.126,34.967,8.149,10.71,8.488,11.726,0.518814139,0.19188862,0.073081097,-0.103654982,TRUE
41659,Anisoptera,Libellulidae,Macrothemis inacuta,228.349,306.476,35.221,33.719,35.56,34.565,8.192,11.345,8.573,12.298,0.502380952,0.178199633,0.056095186,-0.108,TRUE
43276,Anisoptera,Libellulidae,Macrothemis inacuta,217.62,287.219,34.142,33.57,34.586,34.481,8.107,10.71,8.615,11.642,0.498164015,0.212400246,0.057407807,-0.076501108,TRUE
40994,Anisoptera,Libellulidae,Macrothemis inacuta,228.64,296.669,34.862,33.486,35.01,34.078,8.382,10.795,8.7,11.684,0.493349456,0.198136646,0.055250082,-0.116300855,TRUE
34755,Anisoptera,Libellulidae,Macrothemis inacuta,200.435,263.024,33.189,31.983,33.528,32.343,7.578,10.118,8.043,11.24,0.526515152,0.167539267,0.042336349,-0.146645152,TRUE
34527,Anisoptera,Libellulidae,Macrothemis inacuta,189.47,267.781,34.015,32.343,34.354,32.978,7.197,10.308,7.493,11.24,0.653111522,0.17843389,0.065518709,-0.130499744,TRUE
34698,Anisoptera,Libellulidae,Macrothemis inacuta,218.51,287.519,34.481,33.719,35.116,34.396,7.938,10.52,8.255,11.409,0.494876432,0.140307692,0.04265546,-0.12593804,TRUE
27531,Anisoptera,Libellulidae,Macrothemis inacuta,220.305,298.09,34.481,34.078,35.01,35.031,8.107,10.901,8.53,12.065,0.642079807,0.183081571,0.03330899,-0.130105958,TRUE
34641,Anisoptera,Libellulidae,Macrothemis inacuta,210.362,282.495,34.057,33.02,34.396,33.634,7.789,10.499,8.213,11.769,0.516307692,0.161107615,0.033845502,-0.142735079,TRUE
18832,Anisoptera,Libellulidae,Macrothemis inacuta,184.789,236.061,31.856,30.819,32.11,31.538,7.641,9.694,7.705,10.393,0.431114041,0.181208054,0.037255675,-0.100789984,TRUE
34584,Anisoptera,Libellulidae,Macrothemis inacuta,195.61,258.646,33.761,32.533,34.1,33.02,7.345,9.843,7.578,10.795,0.500931099,0.138461539,0.043244593,-0.132682628,TRUE
34470,Anisoptera,Libellulidae,Macrothemis inacuta,205.129,277.963,34.078,32.681,34.692,33.973,7.768,10.202,8.53,12.256,0.511897499,0.188785047,0.056322305,-0.103105303,TRUE
34356,Anisoptera,Libellulidae,Macrothemis inacuta,200.125,267.234,32.724,32.322,33.592,33.168,7.726,10.16,8.043,11.155,0.541272842,0.195277601,0.055395634,-0.10384447,TRUE
34413,Anisoptera,Libellulidae,Macrothemis inacuta,217.254,292.891,34.311,33.634,34.735,34.354,8.065,10.668,8.467,11.896,0.525898842,0.147258164,0.041967812,-0.137,TRUE
MLM-012389,Anisoptera,Libellulidae,Macrothemis inacuta,225.946,306.48,35.708,35.073,36.237,35.624,7.874,10.837,8.319,11.769,0.527453271,0.180035651,0.043483407,-0.144602863,TRUE
MLM-012390,Anisoptera,Libellulidae,Macrothemis inacuta,207.349,268.511,33.676,32.724,34.227,33.613,7.789,9.885,8.17,10.689,0.542980829,0.176322418,0.053003656,-0.090725078,TRUE
40186,Anisoptera,Libellulidae,Macrothemis inequiunguis,178.67,228.451,30.141,29.21,30.861,30.099,7.493,9.652,7.768,10.541,0.554183813,0.35443038,0.085196787,-0.056579902,TRUE
39811,Anisoptera,Libellulidae,Macrothemis inequiunguis,187.528,249.064,31.009,30.184,32.046,31.03,7.62,10.118,7.98,11.176,0.542932629,0.319918145,0.089108601,-0.077400162,TRUE
39874,Anisoptera,Libellulidae,Macrothemis inequiunguis,211.848,273.66,32.618,31.665,33.613,32.766,8.255,10.71,8.89,12.086,0.517632242,0.355943153,0.081618005,-0.067099044,TRUE
39862,Anisoptera,Libellulidae,Macrothemis inequiunguis,211.226,268.44,32.512,31.623,33.443,32.66,8.255,10.689,8.488,11.896,0.531012658,0.364873623,0.078433159,-0.066538446,TRUE
39757,Anisoptera,Libellulidae,Macrothemis inequiunguis,194.135,258.114,31.687,30.565,32.406,32.216,7.789,10.435,8.213,11.726,0.534944481,0.363994744,0.087315572,-0.03892524,TRUE
23491,Anisoptera,Libellulidae,Macrothemis inequiunguis,143.35,189.293,27.115,26.882,28.702,27.305,6.689,8.467,7.154,9.335,0.516224189,0.266666667,0.089887618,-0.115222911,TRUE
MLM-012391,Anisoptera,Libellulidae,Macrothemis musiva,110.716,145.543,23.58,23.178,24.236,23.622,5.969,7.578,6.16,8.319,0.516157205,0.301075269,0.06397208,-0.104523639,FALSE
MLM-012392,Anisoptera,Libellulidae,Macrothemis musiva,113.951,149.097,24.702,24.342,25.294,24.49,5.842,7.43,6.033,8.276,0.638493724,0.311149525,0.063600042,-0.11483186,FALSE
35435,Anisoptera,Libellulidae,Macrothemis pseudimitans,162.845,216.629,29.782,28.914,30.459,29.972,6.795,9.271,7.049,10.837,0.47533009,0.192090396,0.049200576,-0.125584135,TRUE
35535,Anisoptera,Libellulidae,Macrothemis pseudimitans,135.861,182.993,27.009,26.353,27.474,27.051,6.287,8.424,6.392,9.271,0.515408321,0.169014085,0.055106067,-0.121692612,TRUE
35585,Anisoptera,Libellulidae,Macrothemis pseudimitans,148.063,199.387,28.173,28.088,29.168,28.617,6.435,8.721,6.646,9.758,0.481132076,0.188609468,0.05575112,-0.123887613,TRUE
34070,Anisoptera,Libellulidae,Macrothemis pseudimitans,157.348,204.105,29.125,28.131,29.76,28.66,6.731,9.038,6.985,9.906,0.514935989,0.193500739,0.050829915,-0.127868645,TRUE
MLM-012398,Anisoptera,Libellulidae,Macrothemis tessellata,157.008,196.423,28.617,27.496,29.125,28.406,6.964,8.657,7.133,9.546,0.55377907,0.403874814,0.080581269,-0.049923542,FALSE
MLM-012397,Anisoptera,Libellulidae,Macrothemis tessellata,119.342,150.347,25.358,25.146,25.802,25.548,5.927,7.133,6.138,7.62,0.53978671,0.26014913,0.072255031,-0.080813922,FALSE
40306,Anisoptera,Libellulidae,Miathyria marcella,225.65,311.526,35.433,33.147,35.962,34.396,7.938,12.679,8.551,13.928,0.510300177,0.128,0.037448434,-0.196033942,TRUE
43415,Anisoptera,Libellulidae,Miathyria marcella,221.945,295.727,34.544,31.941,34.65,33.973,8.043,11.917,8.573,14.563,0.478924863,0.165732087,0.033790542,-0.119,TRUE
43388,Anisoptera,Libellulidae,Miathyria marcella,225.287,295.373,34.227,31.56,34.989,32.83,8.255,12.15,8.657,13.441,0.450695705,0.14893617,0.037159206,-0.184768586,TRUE
41628,Anisoptera,Libellulidae,Miathyria marcella,212.155,288.608,33.443,31.602,34.057,33.528,7.705,12.107,8.234,13.166,0.446239901,0.120580808,0.030805573,-0.156059092,TRUE
MLM-001052,Anisoptera,Libellulidae,Miathyria marcella,199.277,268.096,32.11,30.459,32.554,31.221,7.705,11.663,8.022,12.425,0.624837451,0.153220339,0.033499478,-0.217683431,TRUE
MLM-001050,Anisoptera,Libellulidae,Miathyria marcella,206.599,276.174,32.533,30.776,32.999,31.538,7.959,11.663,8.382,12.658,0.517639513,0.122147651,0.026017728,-0.215009391,TRUE
RU-N:WL:OdoD: 2013 00587,Anisoptera,Libellulidae,Miathyria marcella,356.332,417.766,44.768,41.995,45.53,43.455,9.271,12.213,10.033,12.848,0.382147838,0.117389187,0.008168574,-0.111655357,TRUE
32926,Anisoptera,Libellulidae,Miathyria marcella,211.385,302.365,35.348,32.872,35.454,35.01,7.514,12.891,7.853,13.42,0.459701493,0.07376058,0.033704475,-0.171302738,TRUE
32558,Anisoptera,Libellulidae,Miathyria marcella,211.647,286.825,33.613,31.771,34.608,32.935,7.811,12.594,8.128,13.208,0.433639144,0.047557841,0.032477179,-0.212764748,TRUE
23556,Anisoptera,Libellulidae,Miathyria marcella,214.187,293.84,34.332,32.279,34.904,33.338,7.599,12.721,7.916,13.589,0.448756822,0.076190476,0.02000027,-0.225927323,TRUE
24689,Anisoptera,Libellulidae,Miathyria marcella,226.739,290.36,34.354,31.454,34.925,32.343,8.213,11.832,8.636,13.039,0.478181818,0.146596859,0.044599725,-0.180039032,TRUE
MLM-001053,Anisoptera,Libellulidae,Miathyria marcella,191.72,264.065,32.364,31.2,32.745,31.898,7.281,11.261,7.747,12.129,0.433096315,0.098208361,0.020549548,-0.204033507,TRUE
WRK-WS-00577,Anisoptera,Libellulidae,Miathyria marcella,224.758,319.916,35.645,34.227,35.941,35.454,7.726,13.504,8.086,13.568,0.400471143,0.08119403,-0.005172586,-0.217170922,TRUE
WRK-WS-00578,Anisoptera,Libellulidae,Miathyria marcella,249.733,344.397,37.338,36.428,38.015,37.253,8.149,14.076,8.615,14.139,0.402004454,0.084090909,0.006310333,-0.228125667,TRUE
WRK-WS-00623,Anisoptera,Libellulidae,Miathyria marcella,215.359,292.047,34.608,33.465,34.925,34.396,7.684,12.552,8.065,12.764,0.418787879,0.083076923,0.006122547,-0.198082299,TRUE
WRK-WS-00884,Anisoptera,Libellulidae,Miathyria marcella,287.054,390.48,40.333,39.412,41.074,40.09,8.689,13.049,9.059,13.758,0.437000773,0.154963041,0.016816286,-0.180435044,TRUE
WRK-WS-00579,Anisoptera,Libellulidae,Miathyria simplex,131.21,174.522,26.734,24.892,27.072,25.633,6.477,10.774,6.562,11.303,0.469116497,0.095788604,0.038140384,-0.187553588,FALSE
MLM-012483,Anisoptera,Libellulidae,Micrathyria aequalis,128.933,161.7,25.569,25.04,25.866,25.125,6.646,7.895,6.71,8.255,0.752864157,0.324347094,0.060351925,-0.073034509,TRUE
MLM-012523,Anisoptera,Libellulidae,Micrathyria aequalis,115.302,148.625,24.342,23.834,24.342,23.918,5.736,7.789,6.011,7.959,0.613043478,0.307964602,0.029116222,-0.124287381,TRUE
MLM-012482,Anisoptera,Libellulidae,Micrathyria aequalis,118.22,151.201,25.252,24.511,25.548,25.252,5.8,7.641,6.435,8.636,0.633802817,0.338642079,0.059188965,-0.057541395,TRUE
MLM-012484,Anisoptera,Libellulidae,Micrathyria aequalis,114.035,142.079,24.659,23.008,25.083,23.918,5.694,7.451,5.948,8.255,0.626160338,0.281415929,0.065120463,-0.070173696,TRUE
MLM-012485,Anisoptera,Libellulidae,Micrathyria aequalis,125.402,160.07,25.315,24.405,25.696,24.871,6.011,8.022,6.371,9.059,0.719110379,0.241702128,0.054981147,-0.120530454,TRUE
20681,Anisoptera,Libellulidae,Micrathyria aequalis,134.354,170.307,27.093,25.485,27.453,25.887,6.096,8.234,6.519,8.488,0.626060139,0.267375307,0.065218877,-0.083887244,TRUE
34640,Anisoptera,Libellulidae,Micrathyria aequalis,95.604,126.302,22.881,21.992,23.305,22.458,5.313,6.9,5.525,7.26,0.636693915,0.294062206,0.065654942,-0.090884838,TRUE
34754,Anisoptera,Libellulidae,Micrathyria aequalis,97.481,126.738,23.283,21.527,23.664,22.733,5.292,7.112,5.588,8.022,0.646690519,0.241154562,0.083043793,-0.064866652,TRUE
24691,Anisoptera,Libellulidae,Micrathyria aequalis,104.611,130.949,23.897,22.521,24.384,23.029,5.334,7.133,5.673,7.62,0.660590278,0.307904412,0.066422277,-0.08861789,TRUE
29850,Anisoptera,Libellulidae,Micrathyria aequalis,122.749,159.851,25.061,23.855,25.569,24.68,6.075,8.065,6.35,10.054,0.642384106,0.283018868,0.065727321,-0.093869578,TRUE
34355,Anisoptera,Libellulidae,Micrathyria aequalis,103.321,130.274,23.262,22.648,23.791,24.045,5.355,7.133,5.779,8.192,0.639679715,0.329225352,0.050280339,-0.008346695,TRUE
30528,Anisoptera,Libellulidae,Micrathyria aequalis,116.4,152.216,25.633,23.432,26.056,24.236,5.906,7.916,6.16,8.53,0.629569456,0.289956332,0.097605871,-0.077916486,TRUE
34583,Anisoptera,Libellulidae,Micrathyria aequalis,95.221,121.095,22.204,20.849,22.5,21.992,5.779,6.964,5.948,7.853,0.647224835,0.318575553,0.067338981,-0.058498248,TRUE
26892,Anisoptera,Libellulidae,Micrathyria aequalis,108.43,132.767,23.94,22.627,25.061,23.368,5.482,7.176,5.757,7.514,0.650337838,0.380434783,0.070097276,-0.065423347,TRUE
20779,Anisoptera,Libellulidae,Micrathyria aequalis,120.565,154.227,24.68,23.707,25.083,24.659,6.477,7.959,6.625,9.017,0.679324895,0.322746781,0.066409932,-0.068998116,TRUE
MLM-012491,Anisoptera,Libellulidae,Micrathyria atra,194.836,246.819,33.295,31.665,33.613,32.703,7.366,9.589,7.578,10.774,0.714105794,0.310679612,0.061671656,-0.061603581,FALSE
MLM-012520,Anisoptera,Libellulidae,Micrathyria atra,194.12,241.725,33.613,32.427,34.121,33.443,7.26,9.44,7.514,10.245,0.607320099,0.322151899,0.034565303,-0.053860117,FALSE
MLM-012487,Anisoptera,Libellulidae,Micrathyria atra,210.343,270.774,34.84,33.676,35.751,34.798,7.472,9.864,7.62,11.282,0.713439905,0.331508516,0.05966423,-0.055275227,FALSE
MLM-012486,Anisoptera,Libellulidae,Micrathyria atra,207.728,259.388,34.396,32.893,35.031,33.867,7.408,9.546,7.747,10.943,0.595770393,0.383125,0.050937989,-0.073179795,FALSE
MLM-012488,Anisoptera,Libellulidae,Micrathyria atra,197.902,250.63,33.443,31.941,34.121,33.338,7.218,9.462,7.451,10.901,0.614143921,0.326349206,0.048702733,-0.060059149,FALSE
MLM-012474,Anisoptera,Libellulidae,Micrathyria caerulistyla,99.333,123.486,24.088,22.077,24.342,23.41,5.44,6.71,5.673,7.62,0.500869565,0.334538879,0.083048134,-0.026170294,FALSE
MLM-012475,Anisoptera,Libellulidae,Micrathyria caerulistyla,91.978,117.225,22.352,21.146,22.67,21.865,5.271,6.731,5.567,7.451,0.525676937,0.325266215,0.073801094,-0.078427469,FALSE
MLM-012477,Anisoptera,Libellulidae,Micrathyria dictynna,107.432,131.175,25.506,23.601,26.077,24.448,5.757,6.943,6.033,7.62,0.796266234,0.525541126,0.112170665,-0.008304927,FALSE
MLM-012478,Anisoptera,Libellulidae,Micrathyria didyma,189.074,241.171,31.581,30.522,32.639,31.39,7.43,9.61,7.747,10.71,0.637483787,0.343223196,0.079239572,-0.0530562,TRUE
39838,Anisoptera,Libellulidae,Micrathyria didyma,180.645,230.245,30.205,29.231,31.157,30.226,7.472,9.483,7.684,10.414,0.735054348,0.343837535,0.086747127,-0.041760618,TRUE
40007,Anisoptera,Libellulidae,Micrathyria didyma,178.296,228.352,31.284,30.522,31.941,31.581,7.197,9.335,7.472,10.245,0.624917164,0.355227882,0.078694698,-0.015701817,TRUE
MLM-012479,Anisoptera,Libellulidae,Micrathyria didyma,162.23,204.219,29.824,28.469,30.48,29.189,6.816,8.7,7.027,9.292,0.652777778,0.340101523,0.082145473,-0.058843698,TRUE
23541,Anisoptera,Libellulidae,Micrathyria didyma,176.738,224.005,30.798,29.379,31.327,29.697,7.218,9.335,7.408,9.991,0.705405405,0.335709195,0.082186311,-0.078922649,TRUE
24302,Anisoptera,Libellulidae,Micrathyria didyma,158.201,204.126,29.506,28.279,30.141,29.274,6.71,8.678,6.985,10.033,0.730337079,0.326102675,0.08200064,-0.052025149,TRUE
20963,Anisoptera,Libellulidae,Micrathyria didyma,130.934,173.79,26.839,26.077,28.004,27.326,6.456,8.065,6.562,9.038,0.706727135,0.370255616,0.101322091,-0.024052766,TRUE
37705,Anisoptera,Libellulidae,Micrathyria hagenii,168.739,223.951,28.639,28.871,29.041,28.935,7.218,9.567,7.641,10.054,0.580174927,0.21872714,0.053273858,-0.125368496,TRUE
37409,Anisoptera,Libellulidae,Micrathyria hagenii,174.212,211.887,31.073,29.062,31.517,30.268,7.027,9.25,7.493,9.864,0.63868368,0.353846154,0.066154571,-0.060865339,TRUE
39882,Anisoptera,Libellulidae,Micrathyria hagenii,157.79,207.545,29.083,27.813,29.506,28.85,6.837,9.229,7.218,10.118,0.592539455,0.319882612,0.061890585,-0.078249405,TRUE
37701,Anisoptera,Libellulidae,Micrathyria hagenii,167.939,216.829,29.824,28.512,30.099,29.612,6.964,9.398,7.345,10.414,0.603375527,0.312365976,0.05593498,-0.077258377,TRUE
37700,Anisoptera,Libellulidae,Micrathyria hagenii,155.184,203.728,27.961,27.009,28.681,28.935,6.858,9.377,7.324,10.372,0.56900369,0.317483541,0.061737171,-0.040763734,TRUE
41415,Anisoptera,Libellulidae,Micrathyria hagenii,186.442,241.685,31.983,30.649,32.597,31.263,7.345,9.567,7.684,10.668,0.616233766,0.324983074,0.069945459,-0.081857627,TRUE
40177,Anisoptera,Libellulidae,Micrathyria hagenii,191.6,246.702,31.941,30.332,32.3,31.433,7.387,9.948,7.832,10.986,0.614678899,0.303030303,0.046115721,-0.072685506,TRUE
37585,Anisoptera,Libellulidae,Micrathyria hagenii,158.695,206.741,29.125,28.575,29.676,29.274,6.689,9.144,7.133,10.287,0.588445079,0.323933478,0.047040611,-0.058912677,TRUE
37416,Anisoptera,Libellulidae,Micrathyria hagenii,180.931,225.606,31.179,29.739,31.56,30.544,7.176,9.356,7.768,10.435,0.617035547,0.322938323,0.050766072,-0.068067072,TRUE
24879,Anisoptera,Libellulidae,Micrathyria hagenii,155.882,201.826,29.718,28.215,29.972,28.533,6.498,8.763,6.922,9.758,0.605225989,0.247032641,0.057811646,-0.122272255,TRUE
28987,Anisoptera,Libellulidae,Micrathyria hagenii,174.012,219.097,31.306,30.29,31.771,31.369,6.752,9.059,7.154,9.843,0.582278481,0.342105263,0.043087241,-0.083044773,TRUE
29665,Anisoptera,Libellulidae,Micrathyria hagenii,160.366,206.724,29.147,28.575,29.358,28.893,6.773,9.102,7.176,9.525,0.596971882,0.278388278,0.034621192,-0.104024163,TRUE
20541,Anisoptera,Libellulidae,Micrathyria hagenii,169.387,224.624,30.544,30.353,30.925,31.179,6.858,9.589,7.387,10.922,0.620123203,0.300746775,0.051785168,-0.040194731,TRUE
